 
                                                                                                                                                                                                                                                                
 
ticker      evtdate       car
 X        08SEP2003     0.03043
 X        09JUN2009     0.10143
 X        09OCT2008    -0.00544
 X        09SEP2004     0.03567
 X        10AUG2011     0.00996
 X        11APR2003     0.00976
 X        11NOV2010     0.01638
 X        12JAN2010     0.00861
 X        12JUN2007    -0.02883
 X        13JUL2004     0.03295
 X        14DEC2001    -0.07364
 X        14FEB2011     0.05641
 X        14JAN2009     0.00564
 X        14JUL2004     0.05114
 X        15NOV2005     0.05590
 X        15OCT2001    -0.01850
 X        16APR2007    -0.00047
 X        17APR2008    -0.02792
 X        18JUN2007    -0.02453
 X        17NOV2014    -0.00004
 X        17OCT2011    -0.02801
 X        17SEP2012    -0.04050
 X        18DEC2008    -0.07562
 X        19FEB2008     0.06542
 X        20JUL2007    -0.02856
 X        20SEP2010    -0.02951
 X        21APR2003     0.06378
 X        21OCT2002    -0.03880
 X        21SEP2001    -0.04900
 X        21SEP2004    -0.05651
 X        22OCT2008    -0.08719
 X        22SEP2009     0.05100
 X        23APR2003     0.02540
 X        23DEC2003    -0.00203
 X        24JUL2006     0.02221
 X        24JUN2005    -0.04149
 X        25JUL2007    -0.02370
 X        25SEP2002     0.01140
 X        26JAN2010    -0.17026
 X        27OCT2008    -0.10115
 X        27APR2011    -0.05047
 X        27JUL2004     0.07191
 X        27JUL2012    -0.00381
 X        28APR2010    -0.03698
 X        28JAN2003    -0.02574
 X        28JAN2013    -0.06923
 X        29APR2009    -0.07221
 X        29MAR2007     0.00293
 X        29OCT2003     0.05361
 MEDI     02FEB2006    -0.05441
 MEDI     02JAN2002    -0.01066
 MEDI     02JUN2004     0.04019
 MEDI     02MAR2004    -0.01541
 MEDI     04APR2007    -0.00186
 MEDI     04AUG2004     0.01659
 MEDI     06JAN2003    -0.05886
 MEDI     04JAN2006    -0.00321
 MEDI     04NOV2002    -0.08028
 MEDI     05FEB2004     0.07302
 MEDI     06JAN2004    -0.03088
 MEDI     09SEP2002    -0.01058
 MEDI     10JUL2001     0.01797
 MEDI     11APR2003    -0.01022
 MEDI     11MAR2005     0.01803
 MEDI     13JAN2003     0.02000
 MEDI     12JUN2003    -0.04114
 MEDI     13MAY2002     0.00859
 MEDI     15SEP2003    -0.01838
 MEDI     14FEB2001     0.04790
 MEDI     14MAR2005     0.00929
 MEDI     15SEP2005     0.04259
 MEDI     17JUN2002    -0.00316
 MEDI     17OCT2003    -0.02403
 MEDI     18OCT2002    -0.01716
 MEDI     19NOV2003    -0.02650
 MEDI     20MAR2007     0.00129
 MEDI     21JAN2003     0.00519
 MEDI     22MAR2005     0.00989
 MEDI     23APR2007     0.18007
 MEDI     23JUL2004     0.00862
 MEDI     26OCT2006     0.06903
 MEDI     28JUN2006    -0.00756
 MEDI     28SEP2005     0.02980
 MEDI     29SEP2003     0.03116
 ANN      02JUN2008    -0.03338
 ANN      01MAY2003    -0.05107
 ANN      01NOV2011    -0.00752
 ANN      02APR2003     0.06605
 ANN      02JAN2013    -0.06421
 ANN      02JAN2014     0.06409
 ANN      02MAR2009     0.00467
 ANN      03DEC2004     0.00422
 ANN      03JAN2012    -0.05126
 ANN      04FEB2005     0.03593
 ANN      04JAN2001    -0.01234
 ANN      06AUG2007    -0.00950
 ANN      05AUG2009     0.06117
 ANN      05SEP2003    -0.03481
 ANN      06MAR2007     0.02886
 ANN      06MAY2013     0.01153
 ANN      07AUG2006    -0.01315
 ANN      07JAN2013     0.01529
 ANN      07JUN2010     0.00237
 ANN      07MAR2005     0.02824
 ANN      08NOV2001     0.03645
 ANN      08OCT2004     0.02245
 ANN      10OCT2011     0.00885
 ANN      09SEP2002     0.01597
 ANN      09AUG2004    -0.01580
 ANN      09JUL2007    -0.02413
 ANN      09MAR2001     0.17655
 ANN      09NOV2010    -0.02041
 ANN      09OCT2012    -0.00469
 ANN      10NOV2008    -0.14052
 ANN      10SEP2001    -0.09251
 ANN      11JUN2001    -0.00040
 ANN      11NOV2010    -0.01108
 ANN      11OCT2001    -0.01247
 ANN      12AUG2008    -0.03714
 ANN      13JAN2003     0.00539
 ANN      12JAN2006    -0.02113
 ANN      12JUN2001    -0.01489
 ANN      13JUL2010    -0.01721
 ANN      13MAY2013     0.00403
 ANN      14APR2010     0.03951
 ANN      14DEC2005     0.00067
 ANN      14JAN2003    -0.00096
 ANN      14MAR2008    -0.04740
 ANN      15AUG2008    -0.02850
 ANN      15MAY2003    -0.01185
 ANN      16AUG2001    -0.03030
 ANN      16JAN2001    -0.08036
 ANN      16MAR2007     0.09316
 ANN      16MAY2002    -0.01942
 ANN      17MAR2010    -0.00931
 ANN      17SEP2003     0.01893
 ANN      18NOV2004    -0.01644
 ANN      18NOV2005     0.07683
 ANN      19MAY2006    -0.02040
 ANN      20DEC2001     0.08892
 ANN      20OCT2008    -0.01726
 ANN      21AUG2006    -0.01067
 ANN      22AUG2008    -0.00067
 ANN      22MAY2006    -0.04894
 ANN      22SEP2011     0.04787
 ANN      23APR2010     0.02125
 ANN      23JAN2001    -0.13902
 ANN      23JUL2009     0.13284
 ANN      23SEP2009    -0.03493
 ANN      24APR2001    -0.04891
 ANN      24JAN2008    -0.02428
 ANN      25JUL2006    -0.00725
 ANN      26MAR2010     0.02564
 ANN      26OCT2010    -0.00222
 ANN      27AUG2002    -0.03630
 ANN      27JAN2011     0.01561
 ANN      29SEP2008    -0.00856
 ANN      30NOV2010     0.03738
 ANN      30SEP2004    -0.09850
 HBHC     04DEC2009     0.00455
 HBHC     10AUG2011     0.04351
 HBHC     31JAN2012    -0.00425
 ICOS     04AUG2005    -0.07430
 ICOS     05FEB2003    -0.00593
 ICOS     08NOV2001    -0.08337
 ICOS     09SEP2002     0.02967
 ICOS     11MAR2005     0.03627
 ICOS     13JAN2003     0.02316
 ICOS     13NOV2001    -0.01551
 ICOS     14MAR2005     0.02539
 ICOS     14MAY2002     0.00367
 ICOS     16JUL2003    -0.01735
 ICOS     17JUN2002     0.04902
 MEDX     05JAN2001    -0.27091
 MEDX     09JAN2001     0.06687
 MEDX     10JAN2003     0.04922
 MEDX     14DEC2001    -0.03200
 MEDX     19SEP2002    -0.03906
 MEDX     23MAY2001    -0.03248
 IDXX     09SEP2002     0.01968
 IDXX     19JUL2011     0.01002
 IDXX     22JAN2007     0.00978
 IDXX     26OCT2004    -0.01172
 IDXX     28JAN2003     0.03457
 IDXX     31JUL2006     0.02084
 OSTE     19JUL2002    -0.01840
 CORR     14FEB2001     0.09448
 ALKS     01FEB2006    -0.03251
 ALKS     01OCT2013    -0.05556
 ALKS     02MAR2001     0.01082
 ALKS     04DEC2013    -0.03322
 ALKS     09JUN2006    -0.00990
 ALKS     10JAN2013     0.00692
 ALKS     11APR2006     0.00229
 ALKS     12DEC2005    -0.04373
 ALKS     15AUG2001    -0.02784
 ALKS     20MAY2003     0.03042
 ALKS     23JAN2006    -0.01016
 ALKS     24JAN2006    -0.01998
 ALKS     27JAN2006    -0.00484
 ALKS     27NOV2012    -0.03354
 ALKS     29MAY2001     0.00401
 MNRO     04NOV2014     0.02273
 DIAN     05JAN2001    -0.16151
 DIAN     06APR2001    -0.08927
 DIAN     09SEP2002     0.02582
 ABK      04NOV2002    -0.01301
 ABK      06NOV2002    -0.02630
 ABK      09SEP2002     0.00705
 ABK      11OCT2002     0.01881
 ABK      26JAN2001     0.03069
 ABK      30NOV2001     0.00939
 OXHP     05JAN2001     0.12110
 OXHP     21FEB2001     0.02471
 SYBS     28FEB2001     0.01224
 ZBRA     21NOV2014     0.03266
 ZBRA     29OCT2014    -0.01018
 HAE      01MAY2012     0.00643
 HAE      03JAN2011    -0.07084
 HAE      10SEP2010     0.00305
 HAE      11NOV2010     0.01882
 IDPH     04NOV2002    -0.06718
 IDPH     07JUN2002     0.01862
 IDPH     09SEP2002     0.03340
 IDPH     10JAN2003     0.00804
 IDPH     11APR2003    -0.02164
 IDPH     13MAR2001     0.10715
 IDPH     15SEP2003    -0.02943
 IDPH     14FEB2001    -0.01451
 IDPH     16DEC2002     0.00371
 IDPH     17JUN2002    -0.00982
 IDPH     19FEB2002     0.06809
 IDPH     23SEP2002     0.03480
 IDPH     24JUL2003    -0.04722
 IDPH     26NOV2002    -0.09404
 IDPH     29SEP2003    -0.02923
 SEPR     02JUN2008    -0.02847
 SEPR     01MAR2004     0.59021
 SEPR     02DEC2004     0.06643
 SEPR     02JAN2003     0.03533
 SEPR     02JUL2009    -0.16277
 SEPR     02MAR2006    -0.01903
 SEPR     03APR2003     0.02346
 SEPR     03SEP2009    -0.02002
 SEPR     05AUG2002     0.00461
 SEPR     04MAY2009     0.03127
 SEPR     06JUN2001     0.07399
 SEPR     06JUN2007    -0.03144
 SEPR     07MAR2001    -0.12787
 SEPR     07MAR2002    -0.59367
 SEPR     09SEP2002    -0.06436
 SEPR     08SEP2005     0.04724
 SEPR     09JAN2003     0.04459
 SEPR     10JAN2003     0.08315
 SEPR     10JUL2003    -0.00761
 SEPR     10SEP2002    -0.08407
 SEPR     13JAN2009     0.08856
 SEPR     13MAR2009     0.00715
 SEPR     16SEP2002    -0.02185
 SEPR     18MAR2002    -0.06123
 SEPR     18FEB2005     0.01284
 SEPR     18MAY2007    -0.07857
 SEPR     20NOV2006     0.00936
 SEPR     21JUL2009    -0.05248
 SEPR     21MAR2007     0.01292
 SEPR     23APR2003     0.02348
 SEPR     26SEP2008     0.09083
 SEPR     27SEP2002     0.10415
 SEPR     28JAN2003    -0.00621
 SEPR     28JAN2008     0.06396
 SEPR     28JUN2006    -0.01200
 BONT     03MAY2007     0.01258
 BONT     08JUN2012    -0.01769
 BONT     11MAR2008    -0.05080
 BONT     15MAY2006    -0.03138
 BONT     19SEP2012    -0.17934
 BONT     28MAY2009    -0.03595
 BOKF     03FEB2009    -0.02502
 BOKF     11MAY2009    -0.00630
 BOKF     20JUN2011     0.02044
 BOKF     24JUL2008     0.01638
 BOKF     31JAN2012    -0.07798
 BOKF     31MAR2008    -0.01660
 WCII     03APR2001    -0.17246
 WCII     09APR2001    -0.23393
 WCII     17APR2001    -0.88185
 SMTS     08MAY2006     0.06134
 SMTS     10JUN2008     0.07191
 SMTS     17JUL2008    -0.07213
 VVTV     02OCT2003     0.01190
 VVTV     07JAN2004     0.02859
 VVTV     13OCT2004    -0.03801
 VVTV     14MAY2003     0.02496
 VVTV     18MAR2002    -0.01409
 VVTV     30MAR2004     0.04753
 ODFL     01DEC2005    -0.03407
 ODFL     02SEP2003    -0.04886
 ODFL     02SEP2011     0.02107
 ODFL     03JAN2007     0.10597
 ODFL     03OCT2008     0.12675
 ODFL     04SEP2003    -0.02369
 ODFL     06OCT2011     0.00180
 ODFL     06SEP2011    -0.01582
 ODFL     08FEB2011    -0.00658
 ODFL     09JUL2009    -0.03878
 ODFL     09MAR2009     0.00109
 ODFL     10JUL2003     0.10802
 ODFL     11NOV2009     0.09251
 ODFL     14JAN2013    -0.02443
 ODFL     15APR2003    -0.01944
 ODFL     15JAN2003     0.00646
 ODFL     16APR2013     0.03715
 ODFL     16DEC2013     0.01798
 ODFL     16JUL2007     0.01448
 ODFL     18JAN2008    -0.01771
 ODFL     18NOV2002     0.02572
 ODFL     19OCT2007     0.03638
 ODFL     22SEP2008     0.00189
 ODFL     23JUL2007    -0.07792
 ODFL     27JUL2007     0.04176
 ODFL     30JAN2003    -0.03902
 STEI     02OCT2007     0.00986
 STEI     06JAN2009     0.08178
 STEI     29MAY2013     0.34029
 NHI      24JAN2003    -0.07828
 HCR      05OCT2006    -0.01872
 HCR      09SEP2002    -0.01527
 HCR      12APR2001     0.03809
 HCR      12APR2007     0.02448
 HCR      13JAN2003     0.02773
 HCR      16MAR2004     0.00987
 HCR      17MAR2003     0.06668
 HCR      18DEC2001     0.03186
 HCR      18JAN2002     0.02344
 HCR      29JUL2005     0.00546
 TOT      06NOV2003     0.01372
 TOT      06OCT2003     0.00160
 TOT      11JUL2002    -0.06765
 TOT      16FEB2010    -0.00657
 TOT      19MAR2003    -0.01556
 TOT      24APR2006     0.00538
 TOT      24NOV2003    -0.00481
 TOT      26JUN2003    -0.03478
 TOT      27JUN2003    -0.00314
 TOT      27MAY2004    -0.00066
 ATNI     04AUG2006     0.03245
 IMCL     04JAN2007     0.08787
 IMCL     04OCT2005    -0.01972
 IMCL     07JUN2007    -0.04188
 IMCL     08DEC2004    -0.00232
 IMCL     11APR2001     0.02922
 IMCL     11MAR2005     0.03353
 IMCL     11SEP2007     0.16489
 IMCL     12OCT2005     0.00553
 IMCL     14MAR2005     0.03442
 IMCL     14MAY2001     0.03578
 IMCL     19JUL2004     0.03950
 IMCL     19MAY2006    -0.04061
 IMCL     23FEB2005     0.04884
 HMN      05APR2001    -0.03490
 HMN      09SEP2002     0.00555
 KIM      02JUN2008    -0.00543
 KIM      03APR2006    -0.04146
 KIM      02OCT2001    -0.01470
 KIM      03NOV2009    -0.02769
 KIM      03NOV2010     0.00090
 KIM      03NOV2014     0.01427
 KIM      03OCT2011     0.00076
 KIM      05AUG2002    -0.01083
 KIM      04FEB2003     0.01705
 KIM      04NOV2002     0.00852
 KIM      04NOV2010     0.03714
 KIM      06AUG2007     0.01694
 KIM      05JUL2005     0.00898
 KIM      05MAY2011    -0.01151
 KIM      06JUL2010    -0.00605
 KIM      07FEB2008    -0.02239
 KIM      08AUG2011     0.04868
 KIM      08OCT2007    -0.02651
 KIM      10OCT2011    -0.03935
 KIM      09SEP2002    -0.00805
 KIM      10APR2006    -0.00704
 KIM      10JAN2002    -0.01757
 KIM      10SEP2008     0.01911
 KIM      11DEC2009    -0.01265
 KIM      11JUL2008     0.02033
 KIM      12JAN2007     0.01274
 KIM      13FEB2003     0.01283
 KIM      13FEB2007     0.00589
 KIM      13OCT2014     0.03030
 KIM      15SEP2003    -0.00692
 KIM      14FEB2006    -0.00141
 KIM      14JUN2004    -0.01027
 KIM      14SEP2006    -0.01998
 KIM      15JAN2002    -0.02822
 KIM      16JUL2009    -0.13693
 KIM      16JUN2006     0.00319
 KIM      18MAR2003     0.00190
 KIM      18NOV2010     0.00276
 KIM      20JAN2009     0.03545
 KIM      20JAN2010     0.00479
 KIM      22SEP2009    -0.03882
 KIM      23JUL2008    -0.02065
 KIM      24JAN2001    -0.00966
 KIM      26JAN2012    -0.01497
 KIM      26SEP2008     0.10598
 KIM      26SEP2011    -0.00537
 KIM      27JUL2012     0.00121
 KIM      31JUL2002     0.00434
 KIM      31JUL2009    -0.01053
 KIM      31MAY2007    -0.01667
 FSH      01AUG2003    -0.01300
 FSH      04FEB2005     0.01741
 FSH      04NOV2002     0.02340
 FSH      04OCT2006     0.00253
 FSH      05JAN2004    -0.01156
 FSH      05MAY2006     0.04071
 FSH      06DEC2002    -0.00066
 FSH      06MAY2005    -0.01113
 FSH      10NOV2005     0.00726
 FSH      11SEP2003    -0.01372
 FSH      12JAN2005     0.02772
 FSH      15SEP2003     0.01825
 FSH      15JAN2003    -0.06173
 FSH      17AUG2005     0.00675
 FSH      17MAR2006    -0.00766
 FSH      17NOV2005    -0.01459
 FSH      18MAR2004     0.01744
 FSH      24JAN2003     0.00518
 FSH      27JUL2005     0.01673
 FSH      28FEB2003     0.00081
 FSH      28FEB2005    -0.00132
 CYCL     02SEP2004    -0.01155
 CYCL     04AUG2004    -0.03328
 CYCL     10JAN2005     0.16398
 CYCL     10JAN2008    -0.02677
 CYCL     15OCT2008    -0.19392
 CYCL     16JAN2004    -0.04767
 CYCL     18DEC2003    -0.05827
 CYCL     21FEB2006    -0.11197
 VTSS     09SEP2002    -0.08234
 VTSS     17APR2002    -0.13654
 VTSS     23APR2001    -0.01663
 AMSC     01JUL2009    -0.00897
 AMSC     06APR2011    -0.48599
 AMSC     09FEB2012    -0.12323
 AMSC     11MAY2009     0.02021
 AMSC     22APR2009     0.07013
 AMSC     29OCT2008     0.19133
 QCOM     01AUG2002     0.04857
 QCOM     02JUN2008    -0.01248
 QCOM     01OCT2003    -0.00066
 QCOM     05AUG2002     0.00677
 QCOM     04DEC2003     0.13466
 QCOM     04JAN2010     0.02422
 QCOM     04MAR2004     0.01595
 QCOM     04NOV2005    -0.00157
 QCOM     05JAN2001     0.03069
 QCOM     05MAY2003    -0.00014
 QCOM     05NOV2014    -0.09272
 QCOM     07MAR2011    -0.02084
 QCOM     07OCT2013    -0.00521
 QCOM     08JUL2008     0.03745
 QCOM     08JUN2007    -0.00065
 QCOM     10OCT2011     0.00019
 QCOM     09DEC2002    -0.01963
 QCOM     10APR2014     0.00768
 QCOM     10JAN2003    -0.02347
 QCOM     10MAR2003     0.01829
 QCOM     11NOV2010     0.01604
 QCOM     11OCT2001     0.02583
 QCOM     12FEB2009     0.03137
 QCOM     12FEB2013    -0.02649
 QCOM     12SEP2003     0.06566
 QCOM     13DEC2007    -0.03158
 QCOM     13JAN2003    -0.00067
 QCOM     13MAY2002     0.03661
 QCOM     13OCT2003    -0.01773
 QCOM     13OCT2014     0.03341
 QCOM     14JUN2002    -0.17804
 QCOM     14MAR2007     0.02382
 QCOM     16MAR2006     0.01502
 QCOM     16MAY2011    -0.00645
 QCOM     17JAN2002    -0.01161
 QCOM     18MAR2002     0.03012
 QCOM     17OCT2003     0.01474
 QCOM     18NOV2010    -0.01656
 QCOM     19DEC2011     0.00547
 QCOM     19JUL2006    -0.06202
 QCOM     20APR2012    -0.00610
 QCOM     20NOV2007    -0.02022
 QCOM     20NOV2014     0.01214
 QCOM     22DEC2006    -0.01887
 QCOM     22JUL2004     0.06357
 QCOM     23DEC2004    -0.02718
 QCOM     23FEB2001    -0.07741
 QCOM     23JUN2006    -0.03561
 QCOM     24JUL2014    -0.06536
 QCOM     24OCT2002    -0.05018
 QCOM     25APR2002    -0.04199
 QCOM     25JUL2002    -0.06952
 QCOM     25JUL2013     0.04643
 QCOM     25MAR2008     0.02140
 QCOM     27JUL2012    -0.00334
 QCOM     29SEP2008    -0.01944
 QCOM     30JAN2012     0.02058
 QCOM     30JUL2014    -0.00226
 QCOM     30SEP2003    -0.03365
 QCOM     31AUG2009    -0.01683
 QCOM     31OCT2005    -0.04740
 PRGO     01DEC2014     0.00336
 PRGO     02JUN2008    -0.00837
 PRGO     01OCT2010     0.00092
 PRGO     03OCT2011    -0.04454
 PRGO     03FEB2009    -0.21492
 PRGO     04FEB2013     0.01934
 PRGO     06JUL2012    -0.00143
 PRGO     07NOV2014     0.02446
 PRGO     08MAR2010    -0.03368
 PRGO     11DEC2007     0.05606
 PRGO     11JAN2001     0.12575
 PRGO     11JAN2013    -0.05188
 PRGO     11JUL2014     0.07425
 PRGO     13JAN2003     0.00258
 PRGO     12JUN2013     0.00299
 PRGO     13FEB2012    -0.00132
 PRGO     17FEB2012    -0.00554
 PRGO     17JAN2007     0.05452
 PRGO     19DEC2013    -0.02939
 PRGO     20JAN2011     0.06356
 PRGO     22APR2013    -0.00916
 PRGO     22SEP2011     0.00549
 PRGO     28AUG2001    -0.07389
 PRGO     29JUL2013    -0.05844
 PRGO     30JUL2013    -0.01195
 AMLN     04FEB2003    -0.02344
 AMLN     05FEB2004     0.04529
 AMLN     06AUG2010     0.00214
 AMLN     11MAR2005     0.02014
 AMLN     14MAR2005     0.04771
 AMLN     20OCT2010    -0.42251
 AMLN     21MAY2003    -0.00127
 AMLN     23AUG2005     0.30801
 AMLN     26FEB2010     0.07474
 AMLN     26JAN2010     0.07646
 AMLN     26JUL2011    -0.09658
 AMLN     28FEB2005    -0.06141
 ABAX     19JUL2011     0.00712
 WFMI     02MAY2011    -0.02897
 WFMI     02FEB2005     0.02999
 WFMI     03APR2009    -0.03633
 WFMI     03AUG2004    -0.03286
 WFMI     03JUN2005    -0.00946
 WFMI     03NOV2006    -0.25060
 WFMI     05AUG2002    -0.02546
 WFMI     04NOV2002     0.01250
 WFMI     07AUG2008    -0.07311
 WFMI     07JUN2004     0.00196
 WFMI     07NOV2008    -0.06880
 WFMI     08JUL2004    -0.03182
 WFMI     08NOV2006     0.04011
 WFMI     10AUG2010     0.01613
 WFMI     10JUN2005    -0.02556
 WFMI     10MAY2007    -0.09047
 WFMI     11NOV2010     0.00811
 WFMI     11SEP2006     0.04437
 WFMI     12OCT2004    -0.03349
 WFMI     13AUG2003     0.03858
 WFMI     13FEB2003     0.07639
 WFMI     14AUG2006     0.08455
 WFMI     15DEC2005     0.00245
 WFMI     15DEC2010     0.01493
 WFMI     15FEB2008    -0.05763
 WFMI     15OCT2010     0.03034
 WFMI     16DEC2008     0.00133
 WFMI     16NOV2001    -0.02238
 WFMI     17DEC2004    -0.00816
 WFMI     17FEB2010     0.11456
 WFMI     18JUL2001    -0.03047
 WFMI     19FEB2009     0.42889
 WFMI     19NOV2010    -0.00229
 WFMI     19OCT2005     0.02161
 WFMI     19OCT2006     0.00217
 WFMI     20JAN2004    -0.01854
 WFMI     21JUL2005     0.00787
 WFMI     21JUL2006    -0.01400
 WFMI     21JUL2008     0.01195
 WFMI     21SEP2010    -0.03571
 WFMI     22FEB2007     0.11999
 WFMI     22NOV2002    -0.00052
 WFMI     22OCT2008    -0.01814
 WFMI     25FEB2002    -0.00040
 WFMI     25JUL2003    -0.02222
 WFMI     26SEP2008     0.05389
 WFMI     27APR2009     0.02379
 WFMI     27JUN2002     0.07065
 WFMI     28JUN2004     0.01648
 WFMI     27NOV2002     0.01507
 WFMI     01MAR2010     0.04156
 WFMI     28NOV2001     0.00658
 WFMI     29JUL2005     0.10406
 WFMI     30JUN2008    -0.02363
 PDLI     03MAY2006    -0.23291
 PDLI     05JAN2009    -0.01887
 PDLI     09SEP2002     0.01109
 PDLI     10JAN2003     0.04645
 PDLI     11JAN2006    -0.10403
 PDLI     11SEP2008    -0.04980
 PDLI     15SEP2003    -0.06061
 PDLI     15MAR2005     0.07162
 PDLI     17JUN2002     0.01875
 PDLI     20JUL2004    -0.01875
 PDLI     24APR2001    -0.02338
 PDLI     26OCT2001     0.02510
 PDLI     29AUG2007    -0.23469
 SNPS     02JUN2008    -0.00701
 SNPS     02AUG2004    -0.15902
 SNPS     02FEB2001    -0.01886
 ELY      02NOV2006     0.04556
 ELY      03APR2003     0.03516
 ELY      09FEB2007    -0.10974
 ELY      13NOV2007    -0.03224
 ELY      15OCT2008    -0.09232
 ELY      17JAN2008     0.18189
 FRED     10DEC2007    -0.01886
 FRED     10NOV2003     0.00813
 FRED     14SEP2011    -0.06328
 FRED     25JUL2005     0.00894
 LNCR     01NOV2006     0.05631
 LNCR     02JUL2008    -0.03088
 LNCR     02JUL2012     0.19977
 LNCR     03JAN2012    -0.05050
 LNCR     03NOV2005     0.05637
 LNCR     05JAN2012     0.00967
 LNCR     10OCT2011     0.01097
 LNCR     09SEP2002    -0.03364
 LNCR     10FEB2009     0.05633
 LNCR     10MAR2008    -0.06030
 LNCR     14OCT2008     0.06213
 LNCR     15OCT2007    -0.00569
 LNCR     16DEC2004     0.07563
 LNCR     18JUN2003    -0.05871
 LNCR     19JUN2008     0.03037
 LNCR     21MAY2009    -0.01409
 LNCR     22AUG2011    -0.02666
 LNCR     22JUN2010     0.06523
 LNCR     23OCT2001    -0.05575
 LNCR     25OCT2001     0.11237
 LNCR     26SEP2008    -0.00526
 LNCR     28JUL2006    -0.05890
 LNCR     29APR2008    -0.00312
 LNCR     29MAR2010     0.00768
 LNCR     30JAN2007    -0.02200
 BSYS     18JUL2001    -0.04170
 SHLR     11APR2001     0.04233
 SHLR     12APR2001    -0.01623
 SHLR     16MAY2001    -0.02067
 JACK     16SEP2011     0.02860
 VCI      02JUN2008     0.00275
 VCI      02MAR2011     0.00066
 VCI      03MAR2005     0.01456
 VCI      03MAY2007    -0.03619
 VCI      07MAY2004    -0.00869
 VCI      09SEP2002    -0.01791
 VCI      09JUN2003    -0.02001
 VCI      10MAR2003    -0.00575
 VCI      14JUN2002     0.00240
 VCI      16FEB2006    -0.00806
 VCI      16MAY2003    -0.00294
 VCI      17APR2003     0.01207
 VCI      17DEC2012    -0.04075
 VCI      18MAR2002    -0.01117
 VCI      20JUN2002    -0.03355
 VCI      22FEB2002     0.02309
 VCI      24OCT2002    -0.26310
 VCI      25JUL2002     0.05326
 VCI      26APR2001     0.06262
 VCI      26JAN2007     0.06293
 VCI      28JAN2003    -0.02352
 FD       01APR2003    -0.03332
 FD       01MAR2005     0.07913
 FD       01NOV2005     0.00738
 FD       02AUG2002     0.00537
 FD       02JUL2001    -0.05785
 FD       04JUN2001    -0.00134
 FD       04JUN2004     0.01961
 FD       05APR2002     0.05347
 FD       05JUL2001    -0.01825
 FD       05JUN2001     0.02172
 FD       05MAR2002    -0.04355
 FD       05SEP2003    -0.01672
 FD       06AUG2003     0.03784
 FD       06JUL2001     0.00403
 FD       07MAY2002    -0.01878
 FD       09SEP2002    -0.00494
 FD       09JAN2002     0.00792
 FD       09SEP2003    -0.01566
 FD       10JUL2006    -0.00968
 FD       10NOV2003     0.03534
 FD       11DEC2006    -0.05267
 FD       12FEB2001     0.06427
 FD       13JAN2003    -0.01247
 FD       15SEP2003    -0.00486
 FD       14FEB2003     0.03581
 FD       17JAN2003    -0.01797
 FD       18MAR2002    -0.02922
 FD       17NOV2004    -0.00093
 FD       19APR2004    -0.00436
 FD       19JUL2004     0.02794
 FD       19OCT2001     0.02772
 FD       20DEC2001     0.05190
 FD       22JAN2007    -0.01600
 FD       22MAY2001    -0.01750
 FD       23JAN2001     0.00115
 FD       25SEP2002    -0.01784
 FD       28JAN2002     0.01938
 FD       29MAY2001     0.00077
 FD       30JAN2003    -0.02685
 FD       30NOV2006    -0.00357
 EPG      04SEP2001     0.02553
 EPG      06SEP2001     0.04136
 EPG      09FEB2001    -0.03204
 EPG      10JAN2001     0.07070
 EPG      16APR2001     0.02536
 EP       22FEB2002     0.05497
 EPG      26APR2001    -0.01380
 EPG      28NOV2001    -0.08157
 KOPN     09SEP2002     0.00413
 OPTN     03AUG2006     0.09883
 OPTN     06AUG2007     0.00099
 OPTN     10JAN2006    -0.03924
 OPTN     11APR2005    -0.01176
 OPTN     12JUN2007    -0.00820
 OPTN     17OCT2001    -0.03578
 OPTN     27OCT2005     0.05576
 AGCO     04OCT2011     0.00316
 AGCO     07DEC2009    -0.01792
 AGCO     07OCT2014    -0.08824
 AGCO     09FEB2010     0.03146
 AGCO     11NOV2010     0.00839
 AGCO     14OCT2009    -0.02341
 AGCO     15JUN2009     0.02702
 AGCO     16APR2010     0.02346
 AGCO     16JAN2014    -0.01567
 AGCO     19FEB2014     0.00317
 AGCO     26FEB2014    -0.00129
 AGCO     27JUL2012    -0.01113
 AGCO     27OCT2010    -0.01795
 AGCO     27SEP2011    -0.01258
 AGCO     28JUL2010     0.00559
 AGCO     29AUG2014     0.00016
 SMRT     06NOV2012    -0.05962
 SMRT     07NOV2012     0.03715
 ICIX     16FEB2001     0.23497
 MEDQ     09SEP2002    -0.01704
 MEDQ     24MAY2002     0.00702
 ABFS     01DEC2005    -0.02063
 ABFS     02JUN2008    -0.03198
 ABFS     04DEC2006    -0.03146
 ABFS     05DEC2013    -0.04351
 ABFS     05JUN2003    -0.03576
 ABFS     06MAY2013     0.38460
 ABFS     06OCT2011     0.00416
 ABFS     08JUL2003     0.16179
 ABFS     08SEP2010     0.02294
 ABFS     09DEC2002    -0.07458
 ABFS     09JUL2009     0.01181
 ABFS     10MAY2013    -0.02203
 ABFS     11AUG2009     0.07056
 ABFS     11JAN2011    -0.03156
 ABFS     11JUL2013    -0.03791
 ABFS     12APR2010    -0.00618
 ABFS     14JAN2008     0.05361
 ABFS     15JUN2004     0.03875
 ABFS     15MAY2003    -0.01808
 ABFS     16JUL2007     0.03402
 ABFS     16MAY2008     0.00778
 ABFS     16SEP2013    -0.08588
 ABFS     19DEC2002     0.01782
 ABFS     19MAY2009     0.08770
 ABFS     20APR2012    -0.01311
 ABFS     20JUN2005     0.00589
